,hour,start_cell,end_cell,end,prob
14489,7.0,7,4,220,0.0909090909090909
14498,7.0,7,7,238,0.125
14514,7.0,7,7,270,0.0625
14516,7.0,7,0,277,0.2272727272727272
14522,7.0,8,3,3,0.6
14525,7.0,8,6,11,0.3571428571428571
14526,7.0,8,6,12,0.1785714285714285
14537,7.0,8,3,52,0.1
14546,7.0,8,1,70,0.1818181818181818
14547,7.0,8,0,71,1.0
14551,7.0,8,8,82,0.3846153846153846
14554,7.0,8,1,90,0.0909090909090909
14563,7.0,8,1,122,0.2727272727272727
14564,7.0,8,8,124,0.3076923076923077
14567,7.0,8,6,129,0.25
14571,7.0,8,8,137,0.3076923076923077
14579,7.0,8,6,167,0.0357142857142857
14580,7.0,8,1,169,0.2727272727272727
14581,7.0,8,1,174,0.0909090909090909
14595,7.0,8,3,198,0.3
14601,7.0,8,4,209,1.0
14604,7.0,8,6,216,0.0357142857142857
14605,7.0,8,6,218,0.1428571428571428
14628,7.0,8,7,270,1.0
14631,7.0,8,1,285,0.0909090909090909
14634,7.0,9,3,0,0.25
14635,7.0,9,7,1,0.2
14637,7.0,9,3,3,0.3333333333333333
14642,7.0,9,6,11,0.1538461538461538
14643,7.0,9,6,12,0.0769230769230769
14645,7.0,9,9,14,0.0476190476190476
14649,7.0,9,9,18,0.2380952380952381
14658,7.0,9,9,28,0.1428571428571428
14671,7.0,9,0,49,0.0909090909090909
14674,7.0,9,3,52,0.1666666666666666
14677,7.0,9,6,55,0.0769230769230769
14685,7.0,9,1,70,0.0909090909090909
14686,7.0,9,0,71,0.1818181818181818
14692,7.0,9,1,90,0.0909090909090909
14695,7.0,9,2,96,1.0
14701,7.0,9,4,108,0.6666666666666666
14704,7.0,9,7,115,0.6
14709,7.0,9,1,122,0.1818181818181818
14711,7.0,9,8,124,0.25
14713,7.0,9,6,129,0.2692307692307693
14723,7.0,9,6,146,0.0384615384615384
14724,7.0,9,8,148,0.75
14725,7.0,9,0,152,0.0909090909090909
14726,7.0,9,0,153,0.2727272727272727
14727,7.0,9,0,154,0.0909090909090909
14728,7.0,9,0,155,0.1818181818181818
14731,7.0,9,9,165,0.5714285714285714
14733,7.0,9,6,167,0.2692307692307693
14734,7.0,9,1,174,0.3636363636363636
14745,7.0,9,5,191,0.5
14748,7.0,9,3,198,0.25
14757,7.0,9,6,216,0.0769230769230769
14758,7.0,9,6,218,0.0384615384615384
14759,7.0,9,4,220,0.3333333333333333
14781,7.0,9,5,264,0.5
14787,7.0,9,7,270,0.2
14790,7.0,9,0,277,0.0909090909090909
14793,7.0,9,1,285,0.2727272727272727
19638,8.0,0,3,0,0.3333333333333333
19639,8.0,0,7,1,0.6666666666666666
19641,8.0,0,3,3,0.1666666666666666
19645,8.0,0,6,12,0.1111111111111111
19662,8.0,0,0,49,0.05
19664,8.0,0,3,52,0.3333333333333333
19673,8.0,0,0,71,0.05
19679,8.0,0,8,82,1.0
19688,8.0,0,4,108,0.6153846153846154
19696,8.0,0,1,122,0.125
19699,8.0,0,6,129,0.2222222222222222
19705,8.0,0,6,146,0.1111111111111111
19706,8.0,0,0,152,0.25
19707,8.0,0,0,153,0.25
19708,8.0,0,0,154,0.05
19709,8.0,0,0,155,0.15
19713,8.0,0,6,167,0.1111111111111111
19714,8.0,0,1,174,0.75
19729,8.0,0,3,198,0.1666666666666666
19739,8.0,0,6,216,0.1111111111111111
19741,8.0,0,6,218,0.3333333333333333
19742,8.0,0,4,219,0.3846153846153846
19764,8.0,0,7,270,0.3333333333333333
19768,8.0,0,0,277,0.2
19773,8.0,0,1,285,0.125
19775,8.0,1,3,0,0.1153846153846153
19777,8.0,1,3,3,0.2692307692307693
19782,8.0,1,6,11,0.0760869565217391
19783,8.0,1,6,12,0.1521739130434782
19786,8.0,1,9,18,0.2857142857142857
19805,8.0,1,3,52,0.0384615384615384
19807,8.0,1,6,55,0.0217391304347826
19817,8.0,1,1,70,0.1176470588235294
19827,8.0,1,1,90,0.1470588235294117
19842,8.0,1,1,122,0.2352941176470588
19843,8.0,1,8,124,1.0
19847,8.0,1,6,129,0.3478260869565217
19855,8.0,1,6,146,0.0869565217391304
19856,8.0,1,2,150,1.0
19857,8.0,1,0,153,0.3333333333333333
19861,8.0,1,3,162,0.1538461538461538
19864,8.0,1,9,165,0.7142857142857142
19866,8.0,1,6,167,0.0434782608695652
19867,8.0,1,1,169,0.0588235294117647
19868,8.0,1,1,174,0.2352941176470588
19884,8.0,1,3,198,0.4230769230769231
19891,8.0,1,6,216,0.0543478260869565
19892,8.0,1,6,218,0.217391304347826
19893,8.0,1,4,219,0.6666666666666666
19894,8.0,1,4,220,0.3333333333333333
19925,8.0,1,0,277,0.6666666666666666
19928,8.0,1,1,285,0.2058823529411765
19930,8.0,2,3,0,0.5
19931,8.0,2,3,3,0.25
19933,8.0,2,6,12,0.1111111111111111
19944,8.0,2,0,49,0.5
19945,8.0,2,3,52,0.25
19953,8.0,2,1,70,0.5
19954,8.0,2,0,71,0.5
19958,8.0,2,1,90,0.25
19961,8.0,2,2,96,0.1666666666666666
19962,8.0,2,2,97,0.3333333333333333
19971,8.0,2,8,124,1.0
19973,8.0,2,6,129,0.2222222222222222
19979,8.0,2,6,146,0.2222222222222222
19980,8.0,2,2,150,0.5
19982,8.0,2,6,167,0.1111111111111111
19993,8.0,2,6,218,0.3333333333333333
20007,8.0,2,1,285,0.25
20011,8.0,3,3,3,0.4864864864864864
20015,8.0,3,6,11,0.1333333333333333
20016,8.0,3,6,12,0.0666666666666666
20024,8.0,3,3,52,0.081081081081081
20046,8.0,3,6,129,0.1999999999999999
20048,8.0,3,3,132,0.1081081081081081
20053,8.0,3,0,152,1.0
20054,8.0,3,3,162,0.054054054054054
20055,8.0,3,6,167,0.1999999999999999
20057,8.0,3,1,174,0.1428571428571428
20073,8.0,3,3,198,0.2702702702702703
20082,8.0,3,6,216,0.3999999999999999
20104,8.0,3,1,285,0.8571428571428571
20106,8.0,4,3,0,0.3333333333333333
20107,8.0,4,3,3,0.1666666666666666
20111,8.0,4,0,49,0.1666666666666666
20119,8.0,4,4,108,0.3
20123,8.0,4,6,129,1.0
20124,8.0,4,0,152,0.1666666666666666
20125,8.0,4,0,153,0.5
20126,8.0,4,0,155,0.1666666666666666
20127,8.0,4,3,162,0.25
20129,8.0,4,1,174,1.0
20133,8.0,4,3,198,0.25
20134,8.0,4,4,209,0.2
20138,8.0,4,4,219,0.2
20139,8.0,4,4,220,0.3
20152,8.0,5,9,14,0.2
20155,8.0,5,9,28,0.2
20160,8.0,5,0,71,1.0
20166,8.0,5,1,122,0.75
20170,8.0,5,6,146,1.0
20171,8.0,5,2,150,1.0
20172,8.0,5,9,165,0.6
20176,8.0,5,5,191,0.3333333333333333
20187,8.0,5,5,264,0.6666666666666666
20191,8.0,5,1,285,0.25
20193,8.0,6,3,3,0.1818181818181818
20198,8.0,6,6,12,0.0833333333333333
20211,8.0,6,3,52,0.0909090909090909
20215,8.0,6,1,70,0.0357142857142857
20219,8.0,6,8,82,0.5
20222,8.0,6,1,90,0.1071428571428571
20236,8.0,6,1,122,0.1785714285714285
20237,8.0,6,8,124,0.5
20239,8.0,6,6,129,0.25
20240,8.0,6,3,132,0.1818181818181818
20247,8.0,6,6,146,0.1666666666666666
20248,8.0,6,7,147,1.0
20250,8.0,6,0,155,0.6666666666666666
20254,8.0,6,9,165,1.0
20256,8.0,6,1,169,0.1428571428571428
20258,8.0,6,1,174,0.2857142857142857
20269,8.0,6,3,198,0.5454545454545454
20276,8.0,6,6,216,0.3333333333333333
20278,8.0,6,6,218,0.1666666666666666
20303,8.0,6,0,277,0.3333333333333333
20306,8.0,6,1,285,0.25
20308,8.0,7,7,1,0.2105263157894736
20315,8.0,7,6,11,0.2857142857142857
20317,8.0,7,9,14,0.1428571428571428
20321,8.0,7,9,18,0.1428571428571428
20328,8.0,7,9,28,0.4285714285714285
20337,8.0,7,0,49,0.0769230769230769
20340,8.0,7,3,52,0.25
20345,8.0,7,0,71,0.1538461538461538
20353,8.0,7,1,90,0.25
20358,8.0,7,4,108,0.6
20361,8.0,7,7,115,0.2631578947368421
20366,8.0,7,6,129,0.4285714285714285
20373,8.0,7,6,146,0.1428571428571428
20374,8.0,7,8,148,1.0
20375,8.0,7,0,152,0.1538461538461538
20376,8.0,7,0,153,0.5384615384615385
20378,8.0,7,9,165,0.2857142857142857
20379,8.0,7,6,167,0.1428571428571428
20381,8.0,7,1,174,0.25
20392,8.0,7,3,198,0.75
20402,8.0,7,4,219,0.2
20403,8.0,7,4,220,0.2
20411,8.0,7,7,238,0.3157894736842105
20429,8.0,7,7,270,0.2105263157894736
20433,8.0,7,0,277,0.0769230769230769
20436,8.0,7,1,285,0.5
20438,8.0,8,3,3,0.3333333333333333
20442,8.0,8,6,11,0.3125
20451,8.0,8,6,55,0.0625
20459,8.0,8,8,82,0.3
20470,8.0,8,8,124,0.4
20472,8.0,8,6,129,0.5625
20476,8.0,8,8,137,0.3
20481,8.0,8,2,150,1.0
20482,8.0,8,0,153,1.0
20484,8.0,8,9,165,1.0
20486,8.0,8,1,169,1.0
20494,8.0,8,3,198,0.6666666666666666
20497,8.0,8,4,209,0.5
20501,8.0,8,6,216,0.0625
20502,8.0,8,4,219,0.5
20523,8.0,8,7,270,1.0
20531,8.0,9,6,11,0.0714285714285714
20533,8.0,9,9,14,0.0909090909090909
20537,8.0,9,9,18,0.1818181818181818
20542,8.0,9,9,28,0.3181818181818182
20551,8.0,9,3,52,1.0
20557,8.0,9,1,70,0.1818181818181818
20558,8.0,9,0,71,0.2222222222222222
20570,8.0,9,2,97,1.0
20574,8.0,9,4,108,0.5
20577,8.0,9,7,115,0.25
20583,8.0,9,1,122,0.0909090909090909
20585,8.0,9,8,124,0.25
20586,8.0,9,6,129,0.5714285714285714
20594,8.0,9,6,146,0.0714285714285714
20595,8.0,9,8,148,0.75
20596,8.0,9,0,152,0.1111111111111111
20597,8.0,9,0,153,0.5
20598,8.0,9,0,154,0.0555555555555555
20599,8.0,9,0,155,0.0555555555555555
20604,8.0,9,9,165,0.409090909090909
20606,8.0,9,6,167,0.0714285714285714
20607,8.0,9,1,169,0.0909090909090909
20609,8.0,9,1,174,0.4545454545454545
20619,8.0,9,5,191,0.6666666666666666
20629,8.0,9,6,218,0.2142857142857142
20630,8.0,9,4,220,0.5
20647,8.0,9,5,264,0.3333333333333333
20651,8.0,9,7,270,0.75
20653,8.0,9,0,277,0.0555555555555555
20655,8.0,9,1,285,0.1818181818181818
25239,9.0,0,3,0,0.3846153846153846
25240,9.0,0,7,1,0.2857142857142857
25242,9.0,0,3,3,0.1538461538461538
25246,9.0,0,6,12,0.1818181818181818
25250,9.0,0,9,18,1.0
25264,9.0,0,0,49,0.1212121212121212
25268,9.0,0,6,55,0.0909090909090909
25275,9.0,0,1,70,0.2222222222222222
25276,9.0,0,0,71,0.0606060606060606
25291,9.0,0,4,108,0.1304347826086956
25302,9.0,0,1,122,0.4444444444444445
25306,9.0,0,6,129,0.5454545454545454
25311,9.0,0,7,147,0.4285714285714285
25312,9.0,0,0,152,0.2121212121212121
25313,9.0,0,0,153,0.2727272727272727
25314,9.0,0,0,154,0.0909090909090909
25315,9.0,0,0,155,0.0909090909090909
25321,9.0,0,6,167,0.1818181818181818
25322,9.0,0,1,174,0.3333333333333333
25339,9.0,0,3,198,0.4615384615384615
25346,9.0,0,4,209,0.1304347826086956
25350,9.0,0,4,219,0.5652173913043479
25351,9.0,0,4,220,0.1739130434782609
25363,9.0,0,7,238,0.2857142857142857
25381,9.0,0,0,277,0.1515151515151515
25387,9.0,1,3,0,0.1666666666666666
25388,9.0,1,7,1,0.75
25390,9.0,1,3,3,0.3333333333333333
25395,9.0,1,6,11,0.1034482758620689
25396,9.0,1,6,12,0.0344827586206896
25398,9.0,1,9,14,0.2
25401,9.0,1,9,18,0.2
25421,9.0,1,3,52,0.0833333333333333
25423,9.0,1,6,55,0.0114942528735632
25430,9.0,1,1,70,0.1052631578947368
25431,9.0,1,0,71,0.25
25435,9.0,1,8,82,1.0
25438,9.0,1,1,90,0.0526315789473684
25442,9.0,1,2,96,1.0
25457,9.0,1,1,122,0.2894736842105262
25461,9.0,1,6,129,0.3218390804597701
25462,9.0,1,3,132,0.0833333333333333
25470,9.0,1,6,146,0.160919540229885
25471,9.0,1,0,153,0.5
25477,9.0,1,9,165,0.6
25479,9.0,1,6,167,0.0344827586206896
25480,9.0,1,1,169,0.0263157894736842
25482,9.0,1,1,174,0.3421052631578947
25499,9.0,1,3,198,0.3333333333333333
25510,9.0,1,6,216,0.0229885057471264
25511,9.0,1,6,218,0.3103448275862069
25543,9.0,1,7,270,0.25
25545,9.0,1,0,277,0.25
25550,9.0,1,1,285,0.1842105263157895
25556,9.0,2,6,11,0.1818181818181818
25557,9.0,2,6,12,0.1818181818181818
25560,9.0,2,9,18,1.0
25576,9.0,2,1,70,0.3333333333333333
25584,9.0,2,2,97,0.5714285714285714
25593,9.0,2,8,124,1.0
25595,9.0,2,6,129,0.1818181818181818
25602,9.0,2,6,146,0.2727272727272727
25603,9.0,2,2,150,0.4285714285714285
25604,9.0,2,0,152,1.0
25606,9.0,2,6,167,0.0909090909090909
25607,9.0,2,1,169,0.3333333333333333
25609,9.0,2,1,174,0.3333333333333333
25612,9.0,2,5,191,1.0
25621,9.0,2,6,218,0.0909090909090909
25646,9.0,3,3,3,0.4666666666666667
25650,9.0,3,6,11,0.0833333333333333
25651,9.0,3,6,12,0.0833333333333333
25653,9.0,3,9,18,1.0
25662,9.0,3,3,52,0.0333333333333333
25664,9.0,3,6,55,0.25
25674,9.0,3,2,97,1.0
25677,9.0,3,4,108,0.6666666666666666
25685,9.0,3,1,122,0.1666666666666666
25686,9.0,3,8,124,1.0
25688,9.0,3,6,129,0.4166666666666667
25690,9.0,3,3,132,0.0999999999999999
25696,9.0,3,6,146,0.0833333333333333
25697,9.0,3,3,162,0.0333333333333333
25699,9.0,3,1,169,0.1666666666666666
25701,9.0,3,1,174,0.3333333333333333
25713,9.0,3,3,198,0.3666666666666667
25720,9.0,3,6,216,0.0833333333333333
25722,9.0,3,4,220,0.3333333333333333
25731,9.0,3,7,238,1.0
25743,9.0,3,1,285,0.3333333333333333
25745,9.0,4,3,0,0.1666666666666666
25746,9.0,4,3,3,0.1666666666666666
25748,9.0,4,9,18,1.0
25753,9.0,4,0,49,0.2857142857142857
25760,9.0,4,1,70,0.1666666666666666
25767,9.0,4,1,90,0.3333333333333333
25769,9.0,4,4,108,0.375
25778,9.0,4,0,152,0.1428571428571428
25779,9.0,4,0,153,0.5714285714285714
25781,9.0,4,3,162,0.3333333333333333
25783,9.0,4,1,174,0.3333333333333333
25791,9.0,4,3,198,0.3333333333333333
25793,9.0,4,4,209,0.09375
25797,9.0,4,6,216,1.0
25798,9.0,4,4,219,0.25
25799,9.0,4,4,220,0.28125
25811,9.0,4,1,285,0.1666666666666666
25815,9.0,5,9,18,0.1428571428571428
25817,9.0,5,9,28,0.1428571428571428
25827,9.0,5,6,129,0.5
25829,9.0,5,6,146,0.5
25830,9.0,5,0,153,1.0
25831,9.0,5,9,165,0.7142857142857142
25833,9.0,5,1,174,1.0
25836,9.0,5,5,191,0.3333333333333333
25845,9.0,5,5,264,0.6666666666666666
25846,9.0,6,3,0,0.0555555555555555
25847,9.0,6,7,1,0.5
25849,9.0,6,3,3,0.4444444444444445
25855,9.0,6,6,11,0.1538461538461538
25856,9.0,6,6,12,0.0769230769230769
25857,9.0,6,9,14,1.0
25871,9.0,6,3,52,0.0555555555555555
25886,9.0,6,1,90,0.054054054054054
25896,9.0,6,7,115,0.25
25901,9.0,6,1,122,0.2972972972972973
25902,9.0,6,8,124,1.0
25905,9.0,6,6,129,0.0769230769230769
25906,9.0,6,3,132,0.1111111111111111
25914,9.0,6,6,146,0.0769230769230769
25916,9.0,6,0,153,1.0
25919,9.0,6,3,162,0.1111111111111111
25922,9.0,6,6,167,0.1538461538461538
25923,9.0,6,1,169,0.054054054054054
25926,9.0,6,1,174,0.4594594594594594
25941,9.0,6,3,198,0.2222222222222222
25946,9.0,6,4,209,1.0
25950,9.0,6,6,216,0.1538461538461538
25952,9.0,6,6,218,0.3076923076923077
25965,9.0,6,7,238,0.25
25987,9.0,6,1,285,0.1351351351351351
25989,9.0,7,3,0,0.1428571428571428
25990,9.0,7,7,1,0.1
26004,9.0,7,9,28,0.3333333333333333
26014,9.0,7,0,49,0.0769230769230769
26019,9.0,7,1,70,0.1428571428571428
26020,9.0,7,0,71,0.0769230769230769
26028,9.0,7,1,90,0.0714285714285714
26035,9.0,7,4,108,0.2
26039,9.0,7,7,115,0.1
26041,9.0,7,1,122,0.1428571428571428
26043,9.0,7,8,124,1.0
26046,9.0,7,6,129,1.0
26047,9.0,7,3,132,0.1428571428571428
26051,9.0,7,7,147,0.1
26052,9.0,7,0,152,0.1538461538461538
26053,9.0,7,0,153,0.3846153846153846
26054,9.0,7,0,154,0.1538461538461538
26055,9.0,7,0,155,0.0769230769230769
26058,9.0,7,3,162,0.1428571428571428
26060,9.0,7,9,165,0.6666666666666666
26063,9.0,7,1,174,0.3571428571428571
26072,9.0,7,3,198,0.5714285714285714
26078,9.0,7,4,209,0.2
26082,9.0,7,4,219,0.4
26083,9.0,7,4,220,0.2
26091,9.0,7,7,238,0.3
26107,9.0,7,7,270,0.4
26110,9.0,7,0,277,0.0769230769230769
26114,9.0,7,1,285,0.2857142857142857
26121,9.0,8,6,11,0.125
26122,9.0,8,6,12,0.5
26129,9.0,8,3,52,0.25
26130,9.0,8,6,55,0.125
26137,9.0,8,0,71,1.0
26139,9.0,8,8,82,0.3333333333333333
26153,9.0,8,8,124,0.3333333333333333
26154,9.0,8,6,129,0.125
26155,9.0,8,3,132,0.25
26157,9.0,8,8,137,0.1666666666666666
26162,9.0,8,6,146,0.125
26163,9.0,8,8,148,0.1666666666666666
26166,9.0,8,3,162,0.25
26177,9.0,8,3,198,0.25
26184,9.0,8,4,220,1.0
26201,9.0,9,7,1,0.2
26203,9.0,9,3,3,0.6
26208,9.0,9,6,11,0.0625
26209,9.0,9,6,12,0.0625
26211,9.0,9,9,14,0.0909090909090909
26215,9.0,9,9,18,0.3636363636363636
26223,9.0,9,9,28,0.1363636363636363
26233,9.0,9,0,49,0.2142857142857142
26242,9.0,9,1,70,0.3076923076923077
26247,9.0,9,1,90,0.0769230769230769
26261,9.0,9,1,122,0.1538461538461538
26262,9.0,9,8,124,0.5
26265,9.0,9,6,129,0.125
26273,9.0,9,6,146,0.25
26274,9.0,9,8,148,0.5
26276,9.0,9,2,150,1.0
26277,9.0,9,0,152,0.2142857142857142
26278,9.0,9,0,153,0.4285714285714285
26279,9.0,9,0,154,0.0714285714285714
26282,9.0,9,9,165,0.409090909090909
26284,9.0,9,6,167,0.1875
26285,9.0,9,1,169,0.0769230769230769
26287,9.0,9,1,174,0.3076923076923077
26296,9.0,9,3,198,0.4
26307,9.0,9,6,218,0.3125
26308,9.0,9,4,219,1.0
26335,9.0,9,7,270,0.8
26339,9.0,9,0,277,0.0714285714285714
26341,9.0,9,1,285,0.0769230769230769
31136,10.0,0,3,0,0.2608695652173913
31137,10.0,0,7,1,0.25
31139,10.0,0,3,3,0.1739130434782608
31142,10.0,0,6,11,0.125
31143,10.0,0,6,12,0.125
31145,10.0,0,9,14,0.25
31154,10.0,0,9,28,0.5
31167,10.0,0,0,49,0.125
31177,10.0,0,0,71,0.09375
31190,10.0,0,2,97,1.0
31194,10.0,0,4,108,0.3125
31198,10.0,0,7,115,0.0833333333333333
31205,10.0,0,6,129,0.5
31207,10.0,0,3,132,0.0869565217391304
31213,10.0,0,6,146,0.125
31214,10.0,0,7,147,0.25
31216,10.0,0,0,152,0.25
31217,10.0,0,0,153,0.21875
31218,10.0,0,0,154,0.09375
31219,10.0,0,0,155,0.09375
31225,10.0,0,9,165,0.25
31227,10.0,0,1,169,0.25
31230,10.0,0,1,174,0.25
31246,10.0,0,3,198,0.4782608695652174
31250,10.0,0,4,209,0.1875
31256,10.0,0,6,218,0.125
31257,10.0,0,4,219,0.4375
31258,10.0,0,4,220,0.0625
31270,10.0,0,7,238,0.3333333333333333
31284,10.0,0,7,270,0.0833333333333333
31288,10.0,0,0,277,0.125
31293,10.0,0,1,285,0.5
31295,10.0,1,7,1,0.2
31297,10.0,1,3,3,0.6086956521739131
31302,10.0,1,6,11,0.1847826086956521
31303,10.0,1,6,12,0.0326086956521739
31304,10.0,1,9,14,0.3333333333333333
31323,10.0,1,3,52,0.0869565217391304
31324,10.0,1,6,55,0.0217391304347826
31333,10.0,1,1,70,0.2295081967213115
31334,10.0,1,0,71,0.1428571428571428
31337,10.0,1,8,82,1.0
31341,10.0,1,1,90,0.0491803278688524
31351,10.0,1,4,108,1.0
31354,10.0,1,7,115,0.4
31359,10.0,1,1,122,0.0491803278688524
31363,10.0,1,6,129,0.3369565217391304
31365,10.0,1,3,132,0.0434782608695652
31373,10.0,1,6,146,0.0978260869565217
31374,10.0,1,0,152,0.2857142857142857
31375,10.0,1,0,153,0.5714285714285714
31379,10.0,1,3,162,0.0434782608695652
31381,10.0,1,9,165,0.6666666666666666
31383,10.0,1,6,167,0.0869565217391304
31384,10.0,1,1,169,0.0819672131147541
31387,10.0,1,1,174,0.2622950819672131
31404,10.0,1,3,198,0.217391304347826
31415,10.0,1,6,216,0.0326086956521739
31417,10.0,1,6,218,0.2065217391304347
31430,10.0,1,7,238,0.2
31445,10.0,1,7,270,0.2
31450,10.0,1,1,285,0.3278688524590164
31456,10.0,2,6,12,0.3333333333333333
31480,10.0,2,8,82,1.0
31483,10.0,2,1,90,0.3333333333333333
31487,10.0,2,2,96,0.25
31488,10.0,2,2,97,0.3333333333333333
31497,10.0,2,1,122,0.3333333333333333
31499,10.0,2,6,129,0.6666666666666666
31501,10.0,2,3,132,0.5
31509,10.0,2,2,150,0.4166666666666667
31511,10.0,2,9,165,1.0
31513,10.0,2,1,174,0.3333333333333333
31524,10.0,2,3,198,0.5
31530,10.0,2,4,209,1.0
31544,10.0,2,5,264,1.0
31553,10.0,3,3,0,0.027027027027027
31554,10.0,3,3,3,0.2702702702702703
31559,10.0,3,6,11,0.125
31560,10.0,3,6,12,0.125
31562,10.0,3,9,18,1.0
31574,10.0,3,3,52,0.1081081081081081
31575,10.0,3,6,55,0.0625
31592,10.0,3,4,108,0.6
31600,10.0,3,8,124,1.0
31603,10.0,3,6,129,0.25
31604,10.0,3,3,132,0.1621621621621621
31611,10.0,3,6,146,0.125
31612,10.0,3,0,153,1.0
31614,10.0,3,6,167,0.0625
31615,10.0,3,1,169,0.0769230769230769
31618,10.0,3,1,174,0.5384615384615385
31630,10.0,3,3,198,0.4324324324324324
31639,10.0,3,6,216,0.125
31641,10.0,3,6,218,0.125
31642,10.0,3,4,219,0.4
31672,10.0,3,1,285,0.3846153846153846
31675,10.0,4,3,3,0.1428571428571428
31685,10.0,4,1,70,1.0
31694,10.0,4,4,108,0.4615384615384615
31700,10.0,4,3,132,0.1428571428571428
31701,10.0,4,2,150,1.0
31702,10.0,4,0,152,0.3333333333333333
31703,10.0,4,0,153,0.3333333333333333
31704,10.0,4,0,155,0.3333333333333333
31707,10.0,4,3,162,0.1428571428571428
31715,10.0,4,3,198,0.5714285714285714
31717,10.0,4,4,209,0.0769230769230769
31722,10.0,4,4,219,0.1923076923076923
31723,10.0,4,4,220,0.2692307692307693
31735,10.0,4,7,270,1.0
31738,10.0,5,9,14,0.1666666666666666
31740,10.0,5,9,18,0.0833333333333333
31744,10.0,5,9,28,0.1666666666666666
31748,10.0,5,0,71,0.25
31755,10.0,5,6,146,1.0
31756,10.0,5,2,150,1.0
31757,10.0,5,0,152,0.25
31758,10.0,5,0,153,0.5
31760,10.0,5,9,165,0.5833333333333333
31767,10.0,5,4,219,1.0
31778,10.0,5,5,264,1.0
31781,10.0,6,3,0,0.2727272727272727
31782,10.0,6,7,1,0.25
31784,10.0,6,3,3,0.2727272727272727
31789,10.0,6,6,11,0.1333333333333333
31790,10.0,6,6,12,0.1333333333333333
31805,10.0,6,3,52,0.2727272727272727
31806,10.0,6,6,55,0.0333333333333333
31816,10.0,6,1,70,0.0416666666666666
31823,10.0,6,8,82,0.5
31826,10.0,6,1,90,0.125
31837,10.0,6,7,115,0.5
31842,10.0,6,1,122,0.25
31843,10.0,6,8,124,0.3333333333333333
31847,10.0,6,6,129,0.2333333333333333
31849,10.0,6,3,132,0.0909090909090909
31857,10.0,6,6,146,0.0333333333333333
31858,10.0,6,8,148,0.1666666666666666
31859,10.0,6,0,152,0.4
31860,10.0,6,0,153,0.4
31861,10.0,6,0,155,0.2
31868,10.0,6,6,167,0.0666666666666666
31869,10.0,6,1,169,0.0625
31871,10.0,6,1,174,0.3541666666666666
31885,10.0,6,3,198,0.0909090909090909
31892,10.0,6,6,216,0.1333333333333333
31894,10.0,6,6,218,0.2333333333333333
31922,10.0,6,7,270,0.25
31926,10.0,6,1,285,0.1666666666666666
31929,10.0,7,3,0,0.2
31930,10.0,7,7,1,0.25
31932,10.0,7,3,3,0.4
31936,10.0,7,6,11,0.3333333333333333
31937,10.0,7,6,12,0.1666666666666666
31948,10.0,7,9,28,0.5
31958,10.0,7,0,49,0.1666666666666666
31968,10.0,7,1,70,0.0833333333333333
31974,10.0,7,8,82,1.0
31978,10.0,7,1,90,0.0833333333333333
31988,10.0,7,4,108,0.4
31991,10.0,7,7,115,0.125
31997,10.0,7,1,122,0.0833333333333333
32000,10.0,7,6,129,0.3333333333333333
32006,10.0,7,7,147,0.125
32007,10.0,7,0,152,0.1666666666666666
32008,10.0,7,0,153,0.5
32009,10.0,7,0,154,0.0555555555555555
32013,10.0,7,9,165,0.5
32015,10.0,7,1,169,0.0833333333333333
32016,10.0,7,1,174,0.5
32026,10.0,7,3,198,0.4
32033,10.0,7,6,216,0.1666666666666666
32034,10.0,7,4,219,0.6
32041,10.0,7,7,238,0.25
32056,10.0,7,7,270,0.25
32059,10.0,7,0,277,0.1111111111111111
32063,10.0,7,1,285,0.1666666666666666
32065,10.0,8,3,3,0.25
32070,10.0,8,6,11,0.3333333333333333
32071,10.0,8,6,12,0.1111111111111111
32072,10.0,8,9,18,1.0
32083,10.0,8,3,52,0.25
32084,10.0,8,6,55,0.1111111111111111
32092,10.0,8,8,82,0.3749999999999999
32095,10.0,8,1,90,0.4
32098,10.0,8,2,96,0.5
32099,10.0,8,2,97,0.5
32105,10.0,8,8,124,0.3749999999999999
32106,10.0,8,6,129,0.2222222222222222
32108,10.0,8,8,137,0.0833333333333333
32112,10.0,8,8,148,0.1666666666666666
32113,10.0,8,0,153,1.0
32116,10.0,8,1,169,0.2
32117,10.0,8,1,174,0.2
32125,10.0,8,3,198,0.5
32133,10.0,8,6,218,0.2222222222222222
32151,10.0,8,1,285,0.2
32155,10.0,9,7,1,0.2
32157,10.0,9,3,3,0.6666666666666666
32161,10.0,9,9,14,0.0384615384615384
32163,10.0,9,9,18,0.4615384615384615
32172,10.0,9,9,28,0.3461538461538461
32182,10.0,9,0,49,0.1
32189,10.0,9,1,70,0.1176470588235294
32190,10.0,9,0,71,0.2
32200,10.0,9,1,90,0.1176470588235294
32208,10.0,9,7,115,0.2
32216,10.0,9,6,129,0.25
32224,10.0,9,6,146,0.125
